resp_id,rating,operating_system,RAM,storage,screen_size,battery,price,nationality,Age,Gender,Education,Work
171,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
171,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
171,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
171,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
171,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
173,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
173,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
173,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
173,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
173,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
173,7,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
173,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
173,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
173,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
174,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
174,5,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
174,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
174,8,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
174,8,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
174,5,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
174,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
174,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
174,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
175,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
175,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
175,7,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
175,8,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
175,6,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
175,6,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
175,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
175,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
175,5,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
176,3,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
176,3,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
176,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
176,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
176,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
176,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
176,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
176,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
176,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
178,2,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
178,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
178,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
178,6,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
178,1,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
178,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
178,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
178,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
178,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
179,8,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
179,5,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
179,4,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
179,4,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
179,4,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
179,8,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
179,4,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
179,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
179,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
180,4,MacOS,8,526,13.3,12,500,china,18-20,female,Bachelor's degree,No
180,6,Linux,16,256,14,12,500,china,18-20,female,Bachelor's degree,No
180,4,Linux,4,1000,13.3,12,1000,china,18-20,female,Bachelor's degree,No
180,5,MacOS,4,526,15.6,4,1000,china,18-20,female,Bachelor's degree,No
180,5,Windows,16,526,15.6,8,500,china,18-20,female,Bachelor's degree,No
180,4,MacOS,8,256,14,4,1500,china,18-20,female,Bachelor's degree,No
180,5,Windows,16,1000,14,4,1000,china,18-20,female,Bachelor's degree,No
180,4,Linux,4,256,15.6,8,1500,china,18-20,female,Bachelor's degree,No
180,3,Windows,8,1000,13.3,8,1500,china,18-20,female,Bachelor's degree,No
181,5,Windows,16,1000,14,4,1000,china,<18,female,Master of Science,No
181,7,MacOS,4,526,15.6,4,1000,china,<18,female,Master of Science,No
181,7,Linux,4,1000,13.3,12,1000,china,<18,female,Master of Science,No
181,6,Windows,16,526,15.6,8,500,china,<18,female,Master of Science,No
181,6,MacOS,8,526,13.3,12,500,china,<18,female,Master of Science,No
181,7,MacOS,8,256,14,4,1500,china,<18,female,Master of Science,No
181,6,Linux,4,256,15.6,8,1500,china,<18,female,Master of Science,No
181,7,Windows,8,1000,13.3,8,1500,china,<18,female,Master of Science,No
181,6,Linux,16,256,14,12,500,china,<18,female,Master of Science,No
182,7,Linux,4,1000,13.3,12,1000,china,18-20,female,Bachelor's degree,No
182,1,MacOS,8,256,14,4,1500,china,18-20,female,Bachelor's degree,No
182,7,Windows,16,1000,14,4,1000,china,18-20,female,Bachelor's degree,No
182,3,MacOS,4,526,15.6,4,1000,china,18-20,female,Bachelor's degree,No
182,1,Linux,4,256,15.6,8,1500,china,18-20,female,Bachelor's degree,No
182,4,MacOS,8,526,13.3,12,500,china,18-20,female,Bachelor's degree,No
182,1,Windows,8,1000,13.3,8,1500,china,18-20,female,Bachelor's degree,No
182,7,Windows,16,526,15.6,8,500,china,18-20,female,Bachelor's degree,No
182,7,Linux,16,256,14,12,500,china,18-20,female,Bachelor's degree,No
183,7,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
183,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
183,5,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
183,7,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
183,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
183,6,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
183,4,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
183,5,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
183,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
185,1,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
185,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
185,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
185,7,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
185,5,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
185,6,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
185,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
185,2,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
185,3,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
186,4,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
186,8,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
186,10,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
186,4,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
186,4,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
186,5,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
186,4,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
186,3,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
186,10,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
187,7,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
187,8,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
187,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
187,6,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
187,7,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
187,7,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
187,4,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
187,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
187,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
188,6,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
188,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
188,5,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
188,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
188,6,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
188,6,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
188,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
188,5,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
188,6,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
189,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
189,1,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
189,8,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
189,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
189,4,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
189,1,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
189,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
189,6,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
189,7,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
191,5,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
191,1,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
191,2,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
191,3,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
191,3,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
191,2,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
191,3,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
191,1,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
191,3,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
192,6,MacOS,8,526,13.3,12,500,china,24-26,prefer not to say,Master of Science,No
192,3,Windows,16,1000,14,4,1000,china,24-26,prefer not to say,Master of Science,No
192,1,MacOS,4,526,15.6,4,1000,china,24-26,prefer not to say,Master of Science,No
192,1,MacOS,8,256,14,4,1500,china,24-26,prefer not to say,Master of Science,No
192,1,Linux,4,256,15.6,8,1500,china,24-26,prefer not to say,Master of Science,No
192,4,Windows,16,526,15.6,8,500,china,24-26,prefer not to say,Master of Science,No
192,5,Linux,16,256,14,12,500,china,24-26,prefer not to say,Master of Science,No
192,2,Linux,4,1000,13.3,12,1000,china,24-26,prefer not to say,Master of Science,No
192,2,Windows,8,1000,13.3,8,1500,china,24-26,prefer not to say,Master of Science,No
193,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
193,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
193,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
193,6,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
193,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
193,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
193,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
193,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
193,6,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
194,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
194,4,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
194,7,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
194,6,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
194,3,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
194,4,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
194,8,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
194,3,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
194,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
195,9,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,"Yes, part-time"
195,6,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,"Yes, part-time"
195,5,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,"Yes, part-time"
195,4,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,"Yes, part-time"
195,3,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,"Yes, part-time"
195,8,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,"Yes, part-time"
195,2,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,"Yes, part-time"
195,4,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,"Yes, part-time"
195,5,Linux,16,256,14,12,500,china,24-26,male,Master of Science,"Yes, part-time"
196,5,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,"Yes, part-time"
196,3,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,"Yes, part-time"
196,3,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,"Yes, part-time"
196,5,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,"Yes, part-time"
196,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,"Yes, part-time"
196,6,Linux,16,256,14,12,500,china,24-26,female,Master of Science,"Yes, part-time"
196,6,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,"Yes, part-time"
196,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,"Yes, part-time"
196,6,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,"Yes, part-time"
197,1,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
197,3,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
197,1,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
197,6,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
197,2,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
197,6,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
197,1,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
197,2,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
197,10,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
199,7,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
199,1,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
199,1,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
199,3,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
199,4,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
199,10,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
199,3,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
199,8,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
199,3,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
200,6,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
200,5,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
200,6,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
200,5,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
200,6,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
200,6,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
200,8,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
200,9,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
200,8,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
201,6,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,"Yes, part-time"
201,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,"Yes, part-time"
201,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,"Yes, part-time"
201,10,Linux,16,256,14,12,500,china,20-23,female,Master of Science,"Yes, part-time"
201,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,"Yes, part-time"
201,6,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,"Yes, part-time"
201,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,"Yes, part-time"
201,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,"Yes, part-time"
201,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,"Yes, part-time"
202,2,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
202,3,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
202,5,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
202,6,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
202,5,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
202,4,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
202,1,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
202,3,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
202,6,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
203,7,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
203,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
203,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
203,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
203,2,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
203,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
203,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
203,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
203,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
204,5,Linux,16,256,14,12,500,china,>30,male,Master of Science,No
204,5,Windows,16,1000,14,4,1000,china,>30,male,Master of Science,No
204,7,MacOS,8,526,13.3,12,500,china,>30,male,Master of Science,No
204,7,Linux,4,1000,13.3,12,1000,china,>30,male,Master of Science,No
204,3,MacOS,8,256,14,4,1500,china,>30,male,Master of Science,No
204,6,Windows,8,1000,13.3,8,1500,china,>30,male,Master of Science,No
204,5,Linux,4,256,15.6,8,1500,china,>30,male,Master of Science,No
204,9,Windows,16,526,15.6,8,500,china,>30,male,Master of Science,No
204,5,MacOS,4,526,15.6,4,1000,china,>30,male,Master of Science,No
205,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
205,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
205,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
205,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
205,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
205,9,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
205,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
205,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
205,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
206,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
206,6,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
206,8,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
206,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
206,8,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
206,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
206,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
206,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
206,10,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
207,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,7,MacOS,8,256,14,4,1500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,5,Linux,16,256,14,12,500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,3,Windows,16,1000,14,4,1000,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,7,MacOS,8,526,13.3,12,500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,7,Windows,16,526,15.6,8,500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
207,5,Linux,4,256,15.6,8,1500,china,20-23,female,Doctor of Philosophy,"Yes, part-time"
208,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
208,7,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
208,7,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
208,3,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
208,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
208,3,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
208,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
208,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
208,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
209,3,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
209,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
209,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
209,3,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
209,3,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
209,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
209,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
209,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
209,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
210,2,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,"Yes, part-time"
210,8,Linux,16,256,14,12,500,china,24-26,female,Master of Science,"Yes, part-time"
210,9,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,"Yes, part-time"
210,9,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,"Yes, part-time"
210,8,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,"Yes, part-time"
210,7,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,"Yes, part-time"
210,7,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,"Yes, part-time"
210,8,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,"Yes, part-time"
210,10,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,"Yes, part-time"
211,4,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
211,2,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
211,2,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
211,4,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
211,6,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
211,2,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
211,7,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
211,8,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
211,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
212,3,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,"Yes, full-time"
212,3,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,"Yes, full-time"
212,10,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,"Yes, full-time"
212,6,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,"Yes, full-time"
212,2,Linux,16,256,14,12,500,china,24-26,male,Master of Science,"Yes, full-time"
212,7,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,"Yes, full-time"
212,9,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,"Yes, full-time"
212,2,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,"Yes, full-time"
212,9,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,"Yes, full-time"
213,2,MacOS,8,256,14,4,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,8,Windows,16,526,15.6,8,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,8,MacOS,8,526,13.3,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,1,Linux,4,1000,13.3,12,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,2,Linux,4,256,15.6,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,8,Linux,16,256,14,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,5,MacOS,4,526,15.6,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,1,Windows,8,1000,13.3,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
213,1,Windows,16,1000,14,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
